IES - SIGLA,IES - NOME,Endereço,Município,UF,Latitude,Longitude,Homepage,Status Jurídico,Áreas de pesquisa,Programa de Pós-graduação,Período do inscrição – Início,Período do inscrição – Fim,Área Conhecimento,Especialização,Nota de Avaliação – Especialização – MEC,Mestrado,Doutorado,Nota de Avaliação – Pós-graduação – Capes
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,AGRONOMIA - CIÊNCIAS AGRÁRIAS I,AGRONOMIA                                                   ,18/04/26,18/05/26,AGRONOMIA                                                   ,SIM,5,SIM,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,EDUCAÇÃO,EDUCAÇÃO                                                    ,18/04/26,18/05/26,EDUCAÇÃO                                                    ,SIM,5,NÃO,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,EDUCAÇÃO,EDUCAÇÃO                                                    ,18/04/26,18/05/26,EDUCAÇÃO                                                    ,SIM,5,SIM,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,HISTÓRIA,HISTÓRIA                                                    ,18/04/26,18/05/26,HISTÓRIA                                                    ,SIM,5,NÃO,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,HISTÓRIA,HISTÓRIA                                                    ,18/04/26,18/05/26,HISTÓRIA                                                    ,SIM,5,NÃO,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,HISTÓRIA,HISTÓRIA                                                    ,18/04/26,18/05/26,HISTÓRIA                                                    ,SIM,5,SIM,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,Engenharia Civil e Ambiental - ENGENHARIAS I,ENGENHARIA CIVIL                                            ,18/04/26,18/05/26,ENGENHARIA CIVIL                                            ,SIM,5,NÃO,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,Engenharia Civil e Ambiental - ENGENHARIAS I,ENGENHARIA CIVIL                                            ,18/04/26,18/05/26,ENGENHARIA CIVIL                                            ,SIM,5,SIM,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,LETRAS - LINGUÍSTICA E LITERATURA,LETRAS                                                      ,18/04/26,18/05/26,LETRAS                                                      ,SIM,5,SIM,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,ENVELHECIMENTO HUMANO - INTERDISCIPLINAR,SAÚDE E BIOLÓGICAS                                          ,18/04/26,18/05/26,SAÚDE E BIOLÓGICAS                                          ,SIM,5,NÃO,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,ENVELHECIMENTO HUMANO - INTERDISCIPLINAR,SAÚDE E BIOLÓGICAS                                          ,18/04/26,18/05/26,SAÚDE E BIOLÓGICAS                                          ,SIM,5,SIM,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,NÃO,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,SIM,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,Bioexperimentação - MEDICINA VETERINÁRIA,MEDICINA VETERINÁRIA                                        ,18/04/26,18/05/26,MEDICINA VETERINÁRIA                                        ,SIM,5,NÃO,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,Bioexperimentação - MEDICINA VETERINÁRIA,MEDICINA VETERINÁRIA                                        ,18/04/26,18/05/26,MEDICINA VETERINÁRIA                                        ,SIM,5,SIM,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,Ciência e Tecnologia de Alimentos - CIÊNCIA DE ALIMENTOS,CIÊNCIA E TECNOLOGIA DE ALIMENTOS                           ,18/04/26,18/05/26,CIÊNCIA E TECNOLOGIA DE ALIMENTOS                           ,SIM,5,SIM,NÃO,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,Ciência e Tecnologia de Alimentos - CIÊNCIA DE ALIMENTOS,CIÊNCIA E TECNOLOGIA DE ALIMENTOS                           ,18/04/26,18/05/26,CIÊNCIA E TECNOLOGIA DE ALIMENTOS                           ,SIM,5,SIM,NÃO,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,DIREITO,DIREITO                                                     ,18/04/26,18/05/26,DIREITO                                                     ,SIM,5,SIM,NÃO,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,DIREITO,DIREITO                                                     ,18/04/26,18/05/26,DIREITO                                                     ,SIM,5,NÃO,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,DIREITO,DIREITO                                                     ,18/04/26,18/05/26,DIREITO                                                     ,SIM,5,NÃO,SIM,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,DIREITO,DIREITO                                                     ,18/04/26,18/05/26,DIREITO                                                     ,SIM,5,SIM,NÃO,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,"ADMINISTRAÇÃO - ADM PÚBLICA E DE EMPRESAS, C CONTÁBEIS E TURISMO",ADMINISTRAÇÃO                                               ,18/04/26,18/05/26,ADMINISTRAÇÃO                                               ,SIM,5,SIM,NÃO,5
FUPF,FUNDAÇÃO UNIVERSITÁRIA DE PASSO FUNDO,"BR 285 Km 292,7 | Campus I, Bairro São José - São José, Passo Fundo - RS, 99052-900, Brazil",PASSO FUNDO,RS,"-28,234493","-52,38044",https://www.upf.br/,Privada,CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS                                         ,18/04/26,18/05/26,CIÊNCIAS AMBIENTAIS                                         ,SIM,5,SIM,NÃO,5
URI,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,"Av. Sete de Setembro, 1621 - Fátima, Erechim - RS, 99709-910, Brazil",ERECHIM,RS,"-27,6483905","-52,2677053",http://uri.br/,Privada,ENGENHARIA DE ALIMENTOS - CIÊNCIA DE ALIMENTOS,CIÊNCIA E TECNOLOGIA DE ALIMENTOS                           ,18/04/26,18/05/26,CIÊNCIA E TECNOLOGIA DE ALIMENTOS                           ,SIM,5,NÃO,SIM,5
URI,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,"Av. Sete de Setembro, 1621 - Fátima, Erechim - RS, 99709-910, Brazil",ERECHIM,RS,"-27,6483905","-52,2677053",http://uri.br/,Privada,ENGENHARIA DE ALIMENTOS - CIÊNCIA DE ALIMENTOS,CIÊNCIA E TECNOLOGIA DE ALIMENTOS                           ,18/04/26,18/05/26,CIÊNCIA E TECNOLOGIA DE ALIMENTOS                           ,SIM,5,SIM,SIM,5
URI,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,"Av. Sete de Setembro, 1621 - Fátima, Erechim - RS, 99709-910, Brazil",ERECHIM,RS,"-27,6483905","-52,2677053",http://uri.br/,Privada,DIREITO,DIREITO                                                     ,18/04/26,18/05/26,DIREITO                                                     ,SIM,5,NÃO,SIM,5
URI,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,"Av. Sete de Setembro, 1621 - Fátima, Erechim - RS, 99709-910, Brazil",ERECHIM,RS,"-27,6483905","-52,2677053",http://uri.br/,Privada,DIREITO,DIREITO                                                     ,18/04/26,18/05/26,DIREITO                                                     ,SIM,5,SIM,SIM,5
URI,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,"Av. Sete de Setembro, 1621 - Fátima, Erechim - RS, 99709-910, Brazil",ERECHIM,RS,"-27,6483905","-52,2677053",http://uri.br/,Privada,ECOLOGIA - BIODIVERSIDADE,ECOLOGIA                                                    ,18/04/26,18/05/26,ECOLOGIA                                                    ,SIM,5,SIM,NÃO,5
URI,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,"Av. Sete de Setembro, 1621 - Fátima, Erechim - RS, 99709-910, Brazil",ERECHIM,RS,"-27,6483905","-52,2677053",http://uri.br/,Privada,ECOLOGIA - BIODIVERSIDADE,ECOLOGIA                                                    ,18/04/26,18/05/26,ECOLOGIA                                                    ,SIM,5,SIM,NÃO,5
URI,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,"Av. Sete de Setembro, 1621 - Fátima, Erechim - RS, 99709-910, Brazil",ERECHIM,RS,"-27,6483905","-52,2677053",http://uri.br/,Privada,EDUCAÇÃO,EDUCAÇÃO                                                    ,18/04/26,18/05/26,EDUCAÇÃO                                                    ,SIM,5,NÃO,SIM,5
URI,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,"Av. Sete de Setembro, 1621 - Fátima, Erechim - RS, 99709-910, Brazil",ERECHIM,RS,"-27,6483905","-52,2677053",http://uri.br/,Privada,EDUCAÇÃO,EDUCAÇÃO                                                    ,18/04/26,18/05/26,EDUCAÇÃO                                                    ,SIM,5,SIM,SIM,5
UNIVATES,UNIVERSIDADE DO VALE DO TAQUARI,"Lajeado, RS, Brazil",LAJEADO,RS,"-29,4606311","-51,9679026",https://www.univates.br/,Privada,AMBIENTE E DESENVOLVIMENTO - CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS                                         ,18/04/26,18/05/26,CIÊNCIAS AMBIENTAIS                                         ,SIM,5,SIM,SIM,5
UNIVATES,UNIVERSIDADE DO VALE DO TAQUARI,"Lajeado, RS, Brazil",LAJEADO,RS,"-29,4606311","-51,9679026",https://www.univates.br/,Privada,BIOTECNOLOGIA,BIOTECNOLOGIA                                               ,18/04/26,18/05/26,BIOTECNOLOGIA                                               ,SIM,5,NÃO,SIM,5
UNIVATES,UNIVERSIDADE DO VALE DO TAQUARI,"Lajeado, RS, Brazil",LAJEADO,RS,"-29,4606311","-51,9679026",https://www.univates.br/,Privada,BIOTECNOLOGIA,BIOTECNOLOGIA                                               ,18/04/26,18/05/26,BIOTECNOLOGIA                                               ,SIM,5,NÃO,SIM,5
UNIVATES,UNIVERSIDADE DO VALE DO TAQUARI,"Lajeado, RS, Brazil",LAJEADO,RS,"-29,4606311","-51,9679026",https://www.univates.br/,Privada,BIOTECNOLOGIA,BIOTECNOLOGIA                                               ,18/04/26,18/05/26,BIOTECNOLOGIA                                               ,SIM,5,SIM,SIM,5
UNIVATES,UNIVERSIDADE DO VALE DO TAQUARI,"Lajeado, RS, Brazil",LAJEADO,RS,"-29,4606311","-51,9679026",https://www.univates.br/,Privada,ENSINO,ENSINO                                                      ,18/04/26,18/05/26,ENSINO                                                      ,SIM,5,NÃO,SIM,5
UNIVATES,UNIVERSIDADE DO VALE DO TAQUARI,"Lajeado, RS, Brazil",LAJEADO,RS,"-29,4606311","-51,9679026",https://www.univates.br/,Privada,ENSINO,ENSINO                                                      ,18/04/26,18/05/26,ENSINO                                                      ,SIM,5,SIM,SIM,5
UNIVATES,UNIVERSIDADE DO VALE DO TAQUARI,"Lajeado, RS, Brazil",LAJEADO,RS,"-29,4606311","-51,9679026",https://www.univates.br/,Privada,CIÊNCIAS MÉDICAS - MEDICINA I,MEDICINA                                                    ,18/04/26,18/05/26,MEDICINA                                                    ,SIM,5,SIM,NÃO,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,PATOLOGIA - MEDICINA II,ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA                     ,18/04/26,18/05/26,ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA                     ,SIM,5,SIM,SIM,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,PATOLOGIA - MEDICINA II,ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA                     ,18/04/26,18/05/26,ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA                     ,SIM,5,NÃO,SIM,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,MEDICINA (HEPATOLOGIA) - MEDICINA I,CLÍNICA MÉDICA                                              ,18/04/26,18/05/26,CLÍNICA MÉDICA                                              ,SIM,5,SIM,NÃO,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,MEDICINA (HEPATOLOGIA) - MEDICINA I,CLÍNICA MÉDICA                                              ,18/04/26,18/05/26,CLÍNICA MÉDICA                                              ,SIM,5,SIM,NÃO,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,MEDICINA (HEPATOLOGIA) - MEDICINA I,CLÍNICA MÉDICA                                              ,18/04/26,18/05/26,CLÍNICA MÉDICA                                              ,SIM,5,NÃO,SIM,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,CIÊNCIAS DA SAÚDE - MEDICINA I,MEDICINA                                                    ,18/04/26,18/05/26,MEDICINA                                                    ,SIM,5,SIM,SIM,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,CIÊNCIAS DA SAÚDE - MEDICINA I,MEDICINA                                                    ,18/04/26,18/05/26,MEDICINA                                                    ,SIM,5,NÃO,SIM,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,Ciências da Reabilitação - EDUCAÇÃO FÍSICA,FISIOTERAPIA E TERAPIA OCUPACIONAL                          ,18/04/26,18/05/26,FISIOTERAPIA E TERAPIA OCUPACIONAL                          ,SIM,5,SIM,SIM,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,Ciências da Reabilitação - EDUCAÇÃO FÍSICA,FISIOTERAPIA E TERAPIA OCUPACIONAL                          ,18/04/26,18/05/26,FISIOTERAPIA E TERAPIA OCUPACIONAL                          ,SIM,5,NÃO,SIM,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,BIOCIÊNCIAS - CIÊNCIAS BIOLÓGICAS I,BIOLOGIA GERAL                                              ,18/04/26,18/05/26,BIOLOGIA GERAL                                              ,SIM,5,SIM,SIM,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,BIOCIÊNCIAS - CIÊNCIAS BIOLÓGICAS I,BIOLOGIA GERAL                                              ,18/04/26,18/05/26,BIOLOGIA GERAL                                              ,SIM,5,NÃO,SIM,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,BIOCIÊNCIAS - CIÊNCIAS BIOLÓGICAS I,BIOLOGIA GERAL                                              ,18/04/26,18/05/26,BIOLOGIA GERAL                                              ,SIM,5,NÃO,SIM,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,PSICOLOGIA E SAÚDE - PSICOLOGIA,PSICOLOGIA                                                  ,18/04/26,18/05/26,PSICOLOGIA                                                  ,SIM,5,SIM,NÃO,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,PSICOLOGIA E SAÚDE - PSICOLOGIA,PSICOLOGIA                                                  ,18/04/26,18/05/26,PSICOLOGIA                                                  ,SIM,5,NÃO,SIM,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,PEDIATRIA: ATENÇÃO A SAÚDE DA CRIANÇA E DO ADOLESCENTE - MEDICINA II,PEDIATRIA                                                   ,18/04/26,18/05/26,PEDIATRIA                                                   ,SIM,5,SIM,SIM,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,CIÊNCIAS DA NUTRIÇÃO - NUTRIÇÃO,NUTRIÇÃO                                                    ,18/04/26,18/05/26,NUTRIÇÃO                                                    ,SIM,5,SIM,NÃO,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,CIÊNCIAS DA NUTRIÇÃO - NUTRIÇÃO,NUTRIÇÃO                                                    ,18/04/26,18/05/26,NUTRIÇÃO                                                    ,SIM,5,NÃO,SIM,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,TECNOLOGIAS DA INFORMAÇÃO E GESTÃO EM SAÚDE - INTERDISCIPLINAR,SAÚDE E BIOLÓGICAS                                          ,18/04/26,18/05/26,SAÚDE E BIOLÓGICAS                                          ,SIM,5,SIM,NÃO,5
UFCSPA,UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,"R. Sarmento Leite, 245 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",PORTO ALEGRE,RS,"-30,0313505","-51,2207704",https://ufcspa.edu.br/vida-academica/pos-graduacao,Federal,TECNOLOGIAS DA INFORMAÇÃO E GESTÃO EM SAÚDE - INTERDISCIPLINAR,SAÚDE E BIOLÓGICAS                                          ,18/04/26,18/05/26,SAÚDE E BIOLÓGICAS                                          ,SIM,5,SIM,NÃO,5
EST,FACULDADES EST,"R. Amadeo Rossi, 467 - Morro do Espelho, São Leopoldo - RS, 93030-220, Brazil",SÃO LEOPOLDO,RS,"-29,7733092","-51,1394019",https://est.edu.br/,Privada,TEOLOGIA - CIÊNCIAS DA RELIGIÃO E TEOLOGIA,TEOLOGIA                                                    ,18/04/26,18/05/26,TEOLOGIA                                                    ,SIM,5,NÃO,SIM,5
EST,FACULDADES EST,"R. Amadeo Rossi, 467 - Morro do Espelho, São Leopoldo - RS, 93030-220, Brazil",SÃO LEOPOLDO,RS,"-29,7733092","-51,1394019",https://est.edu.br/,Privada,TEOLOGIA - CIÊNCIAS DA RELIGIÃO E TEOLOGIA,TEOLOGIA                                                    ,18/04/26,18/05/26,TEOLOGIA                                                    ,SIM,5,SIM,SIM,5
EST,FACULDADES EST,"R. Amadeo Rossi, 467 - Morro do Espelho, São Leopoldo - RS, 93030-220, Brazil",SÃO LEOPOLDO,RS,"-29,7733092","-51,1394019",https://est.edu.br/,Privada,TEOLOGIA - CIÊNCIAS DA RELIGIÃO E TEOLOGIA,TEOLOGIA                                                    ,18/04/26,18/05/26,TEOLOGIA                                                    ,SIM,5,NÃO,SIM,5
FUC,FUNDAÇÃO UNIVERSITÁRIA DE CARDIOLOGIA,"Porto Alegre, RS, Brazil",PORTO ALEGRE,RS,"-30,0368176","-51,2089887",https://cardiologia.org.br/,Privada,CIÊNCIAS DA SAÚDE (CARDIOLOGIA) - MEDICINA I,MEDICINA                                                    ,18/04/26,18/05/26,MEDICINA                                                    ,SIM,5,NÃO,SIM,5
FUC,FUNDAÇÃO UNIVERSITÁRIA DE CARDIOLOGIA,"Porto Alegre, RS, Brazil",PORTO ALEGRE,RS,"-30,0368176","-51,2089887",https://cardiologia.org.br/,Privada,CIÊNCIAS DA SAÚDE (CARDIOLOGIA) - MEDICINA I,MEDICINA                                                    ,18/04/26,18/05/26,MEDICINA                                                    ,SIM,5,SIM,SIM,5
ULBRA,UNIVERSIDADE LUTERANA DO BRASIL,"Canoas - RS, Brazil",CANOAS,RS,"-29,9077945","-51,184698",https://www.ulbra.br/,Privada,ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,SIM,SIM,5
