AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;CD_PROGRAMA_IES;NM_PROGRAMA_IES;CD_CURSO_PPG;NM_CURSO;NM_GRAU_CURSO;CD_CONCEITO_CURSO;AN_INICIO_PREVISTO;DS_SITUACAO_CURSO;DT_SITUACAO_CURSO;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2024;CIÊNCIAS AGRÁRIAS;AGRONOMIA;FITOTECNIA;MELHORAMENTO VEGETAL;42;CIÊNCIAS AGRÁRIAS I;52001016;584;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;52001016006P5;AGRONOMIA;52001016006D6;AGRONOMIA;DOUTORADO;5;1993;EM FUNCIONAMENTO;02MAR2018:00:00:00;259393;195208
2024;CIÊNCIAS HUMANAS;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;40001016;571;UFPR;UNIVERSIDADE FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CURITIBA;40001016032P2;SOCIOLOGIA;40001016032D3;SOCIOLOGIA;DOUTORADO;5;2004;EM FUNCIONAMENTO;06FEB2020:00:00:00;259522;195294
2024;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;52001016;584;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;52001016026P6;ECOLOGIA E EVOLUÇÃO;52001016026M6;ECOLOGIA E EVOLUÇAO;MESTRADO;7;2004;EM FUNCIONAMENTO;05FEB2019:00:00:00;259244;195022
2024;CIÊNCIAS HUMANAS;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;23002018;71;UERN;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORDESTE;RN;MOSSORÓ;23002018074P5;GEOGRAFIA;23002018074M5;GEOGRAFIA;MESTRADO;4;2016;EM FUNCIONAMENTO;20JAN2020:00:00:00;258177;194122
2024;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;42004012;12;FURG;UNIVERSIDADE FEDERAL DO RIO GRANDE;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;RIO GRANDE;42004012027P3;DIREITO E JUSTIÇA SOCIAL;42004012027M3;DIREITO E JUSTIÇA SOCIAL;MESTRADO;4;2014;EM FUNCIONAMENTO;14JAN2014:00:00:00;259837;195594
2024;CIÊNCIAS DA SAÚDE;MEDICINA;CIRURGIA;NÃO SE APLICA;17;MEDICINA III;22001018;583;UFC;UNIVERSIDADE FEDERAL DO CEARÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;CE;FORTALEZA;22001018023P2;CIÊNCIAS MÉDICO-CIRÚRGICAS;22001018023D3;CIÊNCIAS MÉDICO-CIRÚRGICAS;DOUTORADO;5;2001;EM FUNCIONAMENTO;18SEP2013:00:00:00;260057;195772
2024;CIÊNCIAS HUMANAS;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;22001018;583;UFC;UNIVERSIDADE FEDERAL DO CEARÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;CE;FORTALEZA;22001018043P3;PSICOLOGIA;22001018043M3;PSICOLOGIA;MESTRADO;4;2003;EM FUNCIONAMENTO;18SEP2012:00:00:00;260155;195822
2024;CIÊNCIAS HUMANAS;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31004016020P8;CIÊNCIAS SOCIAIS;31004016020D9;CIÊNCIAS SOCIAIS;DOUTORADO;4;1999;EM FUNCIONAMENTO;18SEP2012:00:00:00;257590;193808
2024;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;33051011;275;UNIVAP;UNIVERSIDADE DO VALE DO PARAÍBA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;SÃO JOSÉ DOS CAMPOS;33051011007P7;FÍSICA E ASTRONOMIA;33051011007M7;FÍSICA E ASTRONOMIA;MESTRADO;4;2004;EM FUNCIONAMENTO;18SEP2012:00:00:00;257136;193410
2024;CIÊNCIAS SOCIAIS APLICADAS;SERVIÇO SOCIAL;NÃO SE APLICA;NÃO SE APLICA;32;SERVIÇO SOCIAL;42006015;18;UCPEL;UNIVERSIDADE CATÓLICA DE PELOTAS;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;PELOTAS;42006015005P2;POLÍTICA SOCIAL E DIREITOS HUMANOS;42006015005D3;POLÍTICA SOCIAL;DOUTORADO;5;2014;EM FUNCIONAMENTO;14JAN2014:00:00:00;258348;194283
2024;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;32016018;30;UNIFENAS;UNIVERSIDADE PROFESSOR EDSON ANTÔNIO VELANO;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;MG;ALFENAS;32016018003P3;REPRODUÇÃO, SANIDADE E BEM-ESTAR ANIMAL;32016018003D4;REPRODUÇÃO, SANIDADE E BEM-ESTAR ANIMAL;DOUTORADO;4;2014;EM FUNCIONAMENTO;11NOV2013:00:00:00;258902;194802
2024;CIÊNCIAS DA SAÚDE;MEDICINA;CLÍNICA MÉDICA;NÃO SE APLICA;15;MEDICINA I;28001010;578;UFBA;UNIVERSIDADE FEDERAL DA BAHIA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;BA;SALVADOR;28001010012P0;MEDICINA E SAÚDE;28001010012M0;MEDICINA E SAÚDE;MESTRADO;5;1972;EM FUNCIONAMENTO;18SEP2012:00:00:00;259954;195711
2024;CIÊNCIAS BIOLÓGICAS;IMUNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;9;CIÊNCIAS BIOLÓGICAS III;32006012;17;UFU;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;UBERLÂNDIA;32006012004P8;IMUNOLOGIA E PARASITOLOGIA APLICADAS;32006012004M8;IMUNOLOGIA E PARASITOLOGIA APLICADAS;MESTRADO;7;1992;EM FUNCIONAMENTO;18SEP2012:00:00:00;258207;194152
2024;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM DE SAÚDE PÚBLICA;NÃO SE APLICA;20;ENFERMAGEM;40015017;609;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;FOZ DO IGUAÇU;40015017071P5;SAÚDE PÚBLICA EM REGIÃO DE FRONTEIRA;40015017071M5;SAÚDE PÚBLICA EM REGIÃO DE FRONTEIRA;MESTRADO;3;2015;EM FUNCIONAMENTO;25AUG2015:00:00:00;264567;198440
2024;CIÊNCIAS DA SAÚDE;NUTRIÇÃO;NÃO SE APLICA;NÃO SE APLICA;50;NUTRIÇÃO;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PELOTAS;42003016035P0;NUTRIÇÃO E ALIMENTOS;42003016035M0;NUTRIÇÃO E ALIMENTOS;MESTRADO;4;2010;EM FUNCIONAMENTO;26NOV2010:00:00:00;264616;198487
2024;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;31005012;528;PUC-RIO;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31005012002P6;FÍSICA;31005012002D7;FÍSICA;DOUTORADO;7;1968;EM FUNCIONAMENTO;18SEP2012:00:00:00;261394;196682
2024;CIÊNCIAS HUMANAS;ANTROPOLOGIA;NÃO SE APLICA;NÃO SE APLICA;35;ANTROPOLOGIA / ARQUEOLOGIA;20002017;568;UEMA;UNIVERSIDADE ESTADUAL DO MARANHÃO;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORDESTE;MA;SÃO LUÍS;20002017007P8;CARTOGRAFIA SOCIAL E POLÍTICA DA AMAZÔNIA;20002017007D9;CARTOGRAFIA SOCIAL E POLÍTICA DA AMAZÔNIA;DOUTORADO;4;9999;EM PROJETO;09OCT2024:00:00:00;264694;198580
2024;CIÊNCIAS AGRÁRIAS;ENGENHARIA AGRÍCOLA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;SANTA MARIA;42002010008P0;ENGENHARIA AGRÍCOLA;42002010008D0;ENGENHARIA AGRÍCOLA;DOUTORADO;5;2001;EM FUNCIONAMENTO;18SEP2012:00:00:00;261542;196725
2024;CIÊNCIAS DA SAÚDE;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;40002012;9;UEL;UNIVERSIDADE ESTADUAL DE LONDRINA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;LONDRINA;40002012047P6;ENFERMAGEM;40002012047D7;PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM;DOUTORADO;4;2017;EM FUNCIONAMENTO;03MAR2020:00:00:00;260531;196085
2024;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31004016008P8;ODONTOLOGIA;31004016008M8;ODONTOLOGIA;MESTRADO;5;1982;EM FUNCIONAMENTO;18SEP2012:00:00:00;261049;196457
2024;CIÊNCIAS BIOLÓGICAS;GENÉTICA;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;33004064;56;UNESP-BOTUCATU;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;BOTUCATU;33004064026P9;CIÊNCIAS BIOLÓGICAS (GENÉTICA);33004064026D0;CIÊNCIAS BIOLÓGICAS (GENÉTICA);DOUTORADO;6;1983;EM FUNCIONAMENTO;10OCT2018:00:00:00;260534;196088
2024;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;42041015;23;FEEVALE;UNIVERSIDADE FEEVALE;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;NOVO HAMBURGO;42041015001P2;QUALIDADE AMBIENTAL;42041015001M2;QUALIDADE AMBIENTAL;MESTRADO;6;2005;EM FUNCIONAMENTO;18SEP2012:00:00:00;265024;198732
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;23001011;570;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;RN;NATAL;23001011001P1;EDUCAÇÃO;23001011001D2;EDUCAÇÃO;DOUTORADO;5;1994;EM FUNCIONAMENTO;29OCT2018:00:00:00;265045;198748
2024;MULTIDISCIPLINAR;MATERIAIS;NÃO SE APLICA;NÃO SE APLICA;47;MATERIAIS;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41001010031P2;CIÊNCIA E ENGENHARIA DE MATERIAIS;41001010031D3;CIÊNCIA E ENGENHARIA DE MATERIAIS;DOUTORADO;7;1994;EM FUNCIONAMENTO;18SEP2012:00:00:00;260410;196023
2024;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;31018017;163;UNESA;UNIVERSIDADE ESTÁCIO DE SÁ;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31018017007P9;DIREITO;31018017007M9;DIREITO;MESTRADO;5;1994;EM FUNCIONAMENTO;18SEP2012:00:00:00;264403;198318
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;52060004;25282;UFJ;UNIVERSIDADE FEDERAL DE JATAÍ;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;GO;JATAÍ;52060004004P1;EDUCAÇÃO;52060004004M1;EDUCAÇÃO;MESTRADO;4;2013;EM FUNCIONAMENTO;20DEC2021:00:00:00;264509;198361
2024;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;33145016;2128;FGV-DIREITO SP;FUNDAÇÃO GETULIO VARGAS - ESCOLA DE DIREITO DE SÃO PAULO;PARTICULAR;PRIVADA;FACULDADE;SUDESTE;SP;SÃO PAULO;33145016002P6;DIREITO;33145016002F9;DIREITO;MESTRADO PROFISSIONAL;4;2013;EM FUNCIONAMENTO;23JAN2017:00:00:00;259419;195227
2024;CIÊNCIAS BIOLÓGICAS;PARASITOLOGIA;NÃO SE APLICA;NÃO SE APLICA;9;CIÊNCIAS BIOLÓGICAS III;32001010;575;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;BELO HORIZONTE;32001010010P6;PARASITOLOGIA;32001010010M6;PARASITOLOGIA;MESTRADO;7;1969;EM FUNCIONAMENTO;18SEP2012:00:00:00;257093;193386
2024;CIÊNCIAS AGRÁRIAS;ENGENHARIA AGRÍCOLA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;40015017;609;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CASCAVEL;40015017001P7;ENGENHARIA AGRÍCOLA;40015017001M7;ENGENHARIA AGRÍCOLA;MESTRADO;5;1997;EM FUNCIONAMENTO;18SEP2012:00:00:00;256990;193283
2024;LINGÜÍSTICA, LETRAS E ARTES;LINGÜÍSTICA;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;NITERÓI;31003010073P1;ESTUDOS DE LINGUAGEM;31003010073D2;ESTUDOS DE LINGUAGEM;DOUTORADO;6;2010;EM FUNCIONAMENTO;21DEC2009:00:00:00;258193;194136
2024;CIÊNCIAS AGRÁRIAS;AGRONOMIA;FITOSSANIDADE;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;26001012;577;UFAL;UNIVERSIDADE FEDERAL DE ALAGOAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;AL;RIO LARGO;26001012029P1;PROTEÇÃO DE PLANTAS;26001012029M1;PROTEÇÃO DE PLANTAS;MESTRADO;4;2011;EM FUNCIONAMENTO;19OCT2012:00:00:00;258687;194605
2024;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;NÃO SE APLICA;NÃO SE APLICA;22;SAÚDE COLETIVA;33002029;55;USP-RIBEIRÃO PRETO;UNIVERSIDADE DE SÃO PAULO - CAMPUS RIBEIRÃO PRETO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;RIBEIRÃO PRETO;33002029046P5;GESTÃO DE ORGANIZAÇÕES DE SAÚDE;33002029046F8;GESTÃO DE ORGANIZAÇÕES DE SAÚDE;MESTRADO PROFISSIONAL;4;2013;EM FUNCIONAMENTO;28NOV2012:00:00:00;259663;195468
2024;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;31030017;165;UVA;UNIVERSIDADE VEIGA DE ALMEIDA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31030017006P5;DIREITO;31030017006M5;DIREITO;MESTRADO;4;2014;EM FUNCIONAMENTO;22SEP2020:00:00:00;258586;194507
2024;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;41001052;585;UFSC-CURITIBANOS;UNIVERSIDADE FEDERAL DE SANTA CATARINA - CAMPUS CURITIBANOS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SC;CURITIBANOS;41001052001P4;MEDICINA VETERINARIA CONVENCIONAL E INTEGRATIVA;41001052001M4;PROGRAMA DE PÓS-GRADUAÇÃO EM MEDICINA VETERINÁRIA CONVENCIONAL E INTEGRATIVA;MESTRADO;A;2021;EM FUNCIONAMENTO;05APR2021:00:00:00;258803;194719
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;42007011;14;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;SÃO LEOPOLDO;42007011024P3;GESTÃO E NEGÓCIOS;42007011024F6;GESTÃO E NEGÓCIOS;MESTRADO PROFISSIONAL;5;2011;EM FUNCIONAMENTO;19OCT2012:00:00:00;264375;198291
2024;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;NÃO SE APLICA;NÃO SE APLICA;28;ECONOMIA;31005012;528;PUC-RIO;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31005012008P4;ECONOMIA;31005012008D5;ECONOMIA;DOUTORADO;7;1993;EM FUNCIONAMENTO;18SEP2012:00:00:00;260376;195990
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;TÓPICOS ESPECÍFICOS DE EDUCAÇÃO;EDUCAÇÃO DE ADULTOS;38;EDUCAÇÃO;24001015;579;UFPB-JOÃO PESSOA;UNIVERSIDADE FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PB;JOÃO PESSOA;24001015001P4;EDUCAÇÃO;24001015001M4;EDUCAÇÃO;MESTRADO;4;1977;EM FUNCIONAMENTO;18SEP2012:00:00:00;257489;193731
2024;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;29007003;18812;UFSB;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;BA;ITABUNA;29007003005P6;BIOSSISTEMAS;29007003005D7;BIOSSISTEMAS;DOUTORADO;4;2020;EM FUNCIONAMENTO;01JUN2020:00:00:00;258591;194512
2024;CIÊNCIAS DA SAÚDE;MEDICINA;CLÍNICA MÉDICA;DOENÇAS INFECCIOSAS E PARASITÁRIAS;16;MEDICINA II;22033017;18759;UFCA;UNIVERSIDADE FEDERAL DO CARIRI;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;CE;BARBALHA;22033017003P0;CIÊNCIAS DA SAÚDE;22033017003M0;MESTRADO EM CIÊNCIAS DA SAÚDE;MESTRADO;A;2021;EM FUNCIONAMENTO;30JUL2021:00:00:00;260177;195835
2024;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO PÚBLICO;NÃO SE APLICA;26;DIREITO;53001010;2;UNB;UNIVERSIDADE DE BRASÍLIA;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;DF;BRASÍLIA;53001010111P0;DIREITO, REGULAÇÃO E POLÍTICAS PÚBLICAS;53001010111F2;DIREITO, REGULAÇÃO E POLÍTICAS PÚBLICAS;MESTRADO PROFISSIONAL;3;2019;EM FUNCIONAMENTO;16SEP2020:00:00:00;259067;194921
2024;CIÊNCIAS DA SAÚDE;MEDICINA;CLÍNICA MÉDICA;CANCEROLOGIA;15;MEDICINA I;31061010;NI;INCA;INSTITUTO NACIONAL DE CÂNCER JOSÉ ALENCAR GOMES DA SILVA;FEDERAL;PÚBLICA;OUTRA;SUDESTE;RJ;RIO DE JANEIRO;31061010001P9;ONCOLOGIA;31061010001M9;ONCOLOGIA;MESTRADO;6;2005;EM FUNCIONAMENTO;18SEP2012:00:00:00;259610;195375
2024;MULTIDISCIPLINAR;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;25025015;3615;FPS;FACULDADE PERNAMBUCANA DE SAÚDE;PARTICULAR;PRIVADA;FACULDADE;NORDESTE;PE;RECIFE;25025015001P6;EDUCAÇÃO PARA O ENSINO NA ÁREA DE SAÚDE;25025015001F9;EDUCAÇÃO PARA O ENSINO NA ÁREA DE SAÚDE;MESTRADO PROFISSIONAL;3;2011;EM FUNCIONAMENTO;13APR2018:00:00:00;265963;199302
2024;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;NÃO SE APLICA;NÃO SE APLICA;22;SAÚDE COLETIVA;33019010;415;FCMSCSP;FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA DE SÃO PAULO;PARTICULAR;PRIVADA;FACULDADE;SUDESTE;SP;SÃO PAULO;33019010014P7;SAÚDE COLETIVA;33019010014D8;SAÚDE COLETIVA;DOUTORADO;4;2013;EM FUNCIONAMENTO;05NOV2013:00:00:00;266073;199392
2024;CIÊNCIAS SOCIAIS APLICADAS;SERVIÇO SOCIAL;NÃO SE APLICA;NÃO SE APLICA;32;SERVIÇO SOCIAL;32005016;576;UFJF;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;JUIZ DE FORA;32005016013P0;SERVIÇO SOCIAL;32005016013M0;SERVIÇO SOCIAL;MESTRADO;5;2005;EM FUNCIONAMENTO;27FEB2017:00:00:00;259643;195424
2024;CIÊNCIAS HUMANAS;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002010034P1;GEOGRAFIA (GEOGRAFIA FÍSICA);33002010034D2;GEOGRAFIA (GEOGRAFIA FÍSICA);DOUTORADO;6;1971;EM FUNCIONAMENTO;18SEP2012:00:00:00;258248;194193
2024;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;24009016;2564;UFCG;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PB;CAMPINA GRANDE;24009016026P8;GESTÃO E SISTEMAS AGROINDUSTRIAIS;24009016026F0;GESTÃO E SISTEMAS AGROINDUSTRIAIS;MESTRADO PROFISSIONAL;3;2011;EM FUNCIONAMENTO;04SEP2012:00:00:00;258418;194342
2024;CIÊNCIAS AGRÁRIAS;ENGENHARIA AGRÍCOLA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;31002013;574;UFRRJ;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;SEROPÉDICA;31002013032P3;ENGENHARIA AGRÍCOLA E AMBIENTAL;31002013032M3;ENGENHARIA AGRÍCOLA E AMBIENTAL;MESTRADO;4;2014;EM FUNCIONAMENTO;17FEB2014:00:00:00;264613;198484
2024;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;50001019;1;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;MT;CUIABÁ;50001019029P0;QUÍMICA;50001019029M0;QUÍMICA;MESTRADO;3;2010;EM FUNCIONAMENTO;08APR2018:00:00:00;263553;197849
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;15006018;38;UEPA;UNIVERSIDADE DO ESTADO DO PARÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;15006018001P0;EDUCAÇÃO;15006018001D1;PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO;DOUTORADO;4;2019;EM FUNCIONAMENTO;26APR2019:00:00:00;264640;198527
2024;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;31022014;593;CEFET-RJ;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA;FEDERAL;PÚBLICA;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA;SUDESTE;RJ;RIO DE JANEIRO;31022014005P0;CIÊNCIA TECNOLOGIA E EDUCAÇÃO;31022014005M0;CIÊNCIA, TECNOLOGIA E EDUCAÇÃO;MESTRADO;6;2010;EM FUNCIONAMENTO;06DEC2010:00:00:00;264846;198637
2024;MULTIDISCIPLINAR;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;12001015038P1;BIODIVERSIDADE E BIOTECNOLOGIA - REDE BIONORTE;12001015038D2;BIODIVERSIDADE E BIOTECNOLOGIA - REDE BIONORTE;DOUTORADO;5;2012;EM FUNCIONAMENTO;21DEC2012:00:00:00;264914;198678
2024;CIÊNCIAS HUMANAS;ANTROPOLOGIA;NÃO SE APLICA;NÃO SE APLICA;35;ANTROPOLOGIA / ARQUEOLOGIA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;15001016060P5;ANTROPOLOGIA;15001016060M5;ANTROPOLOGIA;MESTRADO;5;2010;EM FUNCIONAMENTO;26NOV2010:00:00:00;261295;196594
